shipment_id,warehouse_block,mode_of_shipment,customer_care_calls,customer_rating,order_amount_local,currency_code,prior_purchases,product_importance,discount_offered,weight_in_gms,reached_on_time_y_n,customer_id,shipment_date
1748,F,Ship,4,5,263,EUR,2,low,62,2267,TRUE,CUST_0415,8/11/2025
1749,A,Ship,4,1,147,CNY,3,low,11,1434,TRUE,CUST_0458,9/11/2025
1750,B,Ship,3,1,174,NOK,4,low,18,1072,TRUE,CUST_0001,10/11/2025
1751,C,Ship,3,1,142,CNY,4,low,4,1583,TRUE,CUST_0038,11/11/2025
1752,F,Ship,4,4,136,EUR,3,low,6,1900,TRUE,CUST_0025,12/11/2025
1753,D,Ship,3,1,192,SGD,3,medium,35,2258,TRUE,CUST_0012,13/11/2025
1754,F,Ship,3,2,184,EUR,5,high,26,3336,TRUE,CUST_0165,14/11/2025
1755,A,Road,6,5,260,GBP,4,high,10,2756,TRUE,CUST_0206,15/11/2025
1756,B,Road,5,3,160,USD,3,high,25,1977,TRUE,CUST_0247,16/11/2025
1757,C,Road,3,1,262,CNY,2,low,28,2940,TRUE,CUST_0088,17/11/2025
1758,F,Road,4,3,217,EUR,3,low,51,3144,TRUE,CUST_0345,18/11/2025
1759,D,Road,3,2,267,CNY,5,low,48,2622,TRUE,CUST_0388,19/11/2025
1760,F,Road,5,4,195,NOK,2,low,4,3108,TRUE,CUST_0021,20/11/2025
1761,A,Road,4,3,152,CNY,2,medium,18,1537,TRUE,CUST_0008,21/11/2025
1762,B,Road,4,5,178,EUR,3,low,23,1695,TRUE,CUST_0045,22/11/2025
1763,C,Road,4,2,190,SGD,4,medium,61,2077,TRUE,CUST_0032,23/11/2025
1764,F,Road,3,5,286,EUR,3,medium,12,3817,TRUE,CUST_0175,24/11/2025
1765,D,Road,2,1,167,GBP,2,low,46,1023,TRUE,CUST_0216,25/11/2025
1766,F,Road,2,2,148,USD,6,medium,63,1279,TRUE,CUST_0057,26/11/2025
1767,A,Road,4,3,218,CNY,4,low,50,3990,TRUE,CUST_0098,27/11/2025
1768,B,Road,5,2,272,EUR,2,medium,37,2226,TRUE,CUST_0275,28/11/2025
1769,C,Road,4,3,147,CNY,2,high,52,1570,TRUE,CUST_0318,29/11/2025
1770,F,Road,4,5,263,NOK,3,medium,32,3723,TRUE,CUST_0041,30/11/2025
1771,D,Road,5,5,189,CNY,4,high,16,3564,TRUE,CUST_0028,1/12/2025
1772,F,Road,3,3,242,EUR,3,low,7,3127,TRUE,CUST_0015,2/12/2025
1773,A,Road,5,3,204,SGD,2,low,40,2181,TRUE,CUST_0002,3/12/2025
1774,B,Road,3,1,229,EUR,3,medium,2,3963,TRUE,CUST_0185,4/12/2025
1775,C,Road,3,5,180,GBP,2,low,33,1444,TRUE,CUST_0226,5/12/2025
1776,F,Road,5,5,190,USD,4,medium,12,2947,TRUE,CUST_0067,6/12/2025
1777,D,Flight,6,1,154,CNY,5,medium,19,1842,TRUE,CUST_0108,7/12/2025
1778,F,Flight,4,3,134,EUR,3,low,21,1955,TRUE,CUST_0705,8/12/2025
1779,A,Flight,3,3,206,CNY,2,medium,62,3558,TRUE,CUST_0748,9/12/2025
1780,B,Flight,3,2,169,NOK,2,medium,61,1511,TRUE,CUST_0011,10/12/2025
1781,C,Flight,4,2,237,CNY,2,medium,6,2965,TRUE,CUST_0048,11/12/2025
1782,F,Flight,4,4,146,EUR,2,low,52,1459,TRUE,CUST_0035,12/12/2025
1783,D,Flight,5,2,187,SGD,3,medium,11,2936,TRUE,CUST_0022,13/12/2025
1784,F,Flight,5,4,206,EUR,3,low,53,2182,TRUE,CUST_0195,14/12/2025
1785,A,Flight,5,3,208,GBP,4,medium,10,2419,TRUE,CUST_0236,15/12/2025
1786,B,Flight,4,2,149,USD,4,low,40,1102,TRUE,CUST_0077,16/12/2025
1787,C,Flight,6,2,148,CNY,4,low,56,1511,TRUE,CUST_0118,17/12/2025
1788,F,Flight,4,2,135,EUR,2,low,54,1011,TRUE,CUST_0635,18/12/2025
1789,D,Flight,4,1,242,CNY,3,medium,35,3556,TRUE,CUST_0678,19/12/2025
1790,F,Flight,5,2,231,NOK,4,medium,41,2992,TRUE,CUST_0031,20/12/2025
1791,A,Flight,6,2,205,CNY,5,medium,61,2018,TRUE,CUST_0018,21/12/2025
1792,B,Flight,4,4,137,EUR,2,medium,37,1447,TRUE,CUST_0005,22/12/2025
1793,C,Flight,3,4,202,SGD,4,high,20,3655,TRUE,CUST_0042,23/12/2025
1794,F,Flight,3,1,163,EUR,3,medium,59,1005,TRUE,CUST_0205,24/12/2025
1795,D,Flight,2,2,128,GBP,2,low,17,1824,TRUE,CUST_0246,25/12/2025
1796,F,Flight,3,3,165,USD,3,high,35,1459,TRUE,CUST_0087,26/12/2025
1797,A,Flight,4,1,242,CNY,2,low,34,3966,TRUE,CUST_0128,27/12/2025
1798,B,Flight,5,4,229,EUR,2,medium,9,3667,TRUE,CUST_0565,28/12/2025
1799,C,Ship,5,1,191,CNY,3,low,56,3538,TRUE,CUST_0608,29/12/2025
1800,F,Ship,3,5,231,NOK,2,medium,49,2341,TRUE,CUST_0001,1/10/2025
1801,D,Ship,3,1,183,CNY,3,medium,51,3863,TRUE,CUST_0038,2/10/2025
1802,F,Ship,3,1,195,EUR,3,high,5,3251,TRUE,CUST_0025,3/10/2025
1803,A,Ship,3,5,249,SGD,2,low,26,2029,TRUE,CUST_0012,4/10/2025
1804,B,Ship,3,4,151,EUR,3,low,16,1020,TRUE,CUST_0215,5/10/2025
1805,C,Ship,4,1,140,GBP,2,low,60,1950,TRUE,CUST_0056,6/10/2025
1806,F,Ship,4,1,151,USD,2,medium,6,1114,TRUE,CUST_0097,7/10/2025
1807,D,Ship,2,5,109,CNY,3,medium,12,1715,TRUE,CUST_0138,8/10/2025
1808,F,Ship,5,1,180,EUR,2,low,35,1204,TRUE,CUST_0495,9/10/2025
1809,A,Ship,4,1,151,CNY,5,high,28,1148,TRUE,CUST_0538,10/10/2025
1810,B,Ship,2,1,188,NOK,3,low,62,2106,TRUE,CUST_0021,11/10/2025
1811,C,Ship,4,2,274,CNY,2,low,11,3013,TRUE,CUST_0008,12/10/2025
1812,F,Ship,3,5,187,EUR,2,medium,50,2598,TRUE,CUST_0045,13/10/2025
1813,D,Ship,4,2,185,SGD,2,medium,4,2212,TRUE,CUST_0032,14/10/2025
1814,F,Ship,3,4,187,EUR,2,medium,54,3290,TRUE,CUST_0225,15/10/2025
1815,A,Ship,5,4,260,GBP,3,low,43,2143,TRUE,CUST_0066,16/10/2025
1816,B,Ship,3,3,191,USD,3,low,5,2007,TRUE,CUST_0107,17/10/2025
1817,C,Ship,3,4,203,CNY,2,low,15,2281,TRUE,CUST_0148,18/10/2025
1818,F,Ship,4,1,144,EUR,4,low,63,1881,TRUE,CUST_0425,19/10/2025
1819,D,Ship,5,2,281,CNY,4,high,5,3357,TRUE,CUST_0468,20/10/2025
1820,F,Ship,2,3,169,NOK,3,medium,48,1279,TRUE,CUST_0041,21/10/2025
1821,A,Ship,4,3,201,CNY,2,medium,18,3461,TRUE,CUST_0028,22/10/2025
1822,B,Ship,4,4,226,EUR,5,medium,12,2708,TRUE,CUST_0015,23/10/2025
1823,C,Ship,6,3,176,SGD,5,low,7,1767,TRUE,CUST_0002,24/10/2025
1824,F,Ship,3,5,228,EUR,4,medium,57,2243,TRUE,CUST_0235,25/10/2025
1825,D,Ship,4,5,260,GBP,3,low,14,2071,TRUE,CUST_0076,26/10/2025
1826,F,Ship,4,5,268,USD,3,low,17,3085,TRUE,CUST_0117,27/10/2025
1827,A,Ship,4,5,188,CNY,3,low,6,3361,TRUE,CUST_0158,28/10/2025
1828,B,Ship,4,4,213,EUR,3,medium,11,2037,TRUE,CUST_0355,29/10/2025
1829,C,Ship,4,4,259,CNY,2,medium,44,2132,TRUE,CUST_0398,30/10/2025
1830,F,Ship,3,2,257,NOK,2,high,46,2848,TRUE,CUST_0011,31/10/2025
1831,D,Ship,4,5,163,CNY,3,low,38,1146,TRUE,CUST_0048,1/11/2025
1832,F,Ship,2,3,211,EUR,3,medium,12,3296,TRUE,CUST_0035,2/11/2025
1833,A,Ship,3,4,166,SGD,2,medium,58,1319,TRUE,CUST_0022,3/11/2025
1834,B,Ship,3,5,245,EUR,4,high,26,2072,TRUE,CUST_0245,4/11/2025
1835,C,Ship,5,5,234,GBP,2,medium,44,2548,TRUE,CUST_0086,5/11/2025
1836,F,Ship,4,2,234,USD,2,high,27,3393,TRUE,CUST_0127,6/11/2025
1837,D,Ship,3,1,180,CNY,3,low,52,1838,TRUE,CUST_0168,7/11/2025
1838,F,Ship,4,5,217,EUR,4,medium,37,2128,TRUE,CUST_0285,8/11/2025
1839,A,Ship,4,1,253,CNY,3,low,31,3632,TRUE,CUST_0328,9/11/2025
1840,B,Ship,3,2,188,NOK,3,medium,3,3837,TRUE,CUST_0031,10/11/2025
1841,C,Ship,2,3,274,CNY,3,high,24,3829,TRUE,CUST_0018,11/11/2025
1842,F,Ship,3,4,136,EUR,2,medium,54,1056,TRUE,CUST_0005,12/11/2025
1843,D,Ship,3,5,143,SGD,2,low,17,1422,TRUE,CUST_0042,13/11/2025
1844,F,Ship,3,1,267,EUR,3,low,57,3257,TRUE,CUST_0055,14/11/2025
1845,A,Ship,3,4,198,GBP,2,medium,20,2266,TRUE,CUST_0096,15/11/2025
1846,B,Ship,4,4,201,USD,10,medium,17,2059,TRUE,CUST_0137,16/11/2025
1847,C,Ship,3,5,241,CNY,10,medium,31,2724,TRUE,CUST_0178,17/11/2025
1848,F,Ship,5,1,269,EUR,3,medium,2,2136,TRUE,CUST_0715,18/11/2025
1849,D,Ship,5,5,123,CNY,2,low,60,1653,TRUE,CUST_0258,19/11/2025
1850,F,Ship,3,2,178,NOK,2,low,32,1329,TRUE,CUST_0001,20/11/2025
1851,A,Ship,3,4,203,CNY,3,low,18,3127,TRUE,CUST_0038,21/11/2025
1852,B,Ship,3,1,169,EUR,10,medium,15,1107,TRUE,CUST_0025,22/11/2025
1853,C,Ship,3,5,190,SGD,10,medium,27,2739,TRUE,CUST_0012,23/11/2025
1854,F,Ship,3,3,190,EUR,7,medium,7,2400,TRUE,CUST_0065,24/11/2025
1855,D,Ship,4,5,238,GBP,10,medium,38,3556,TRUE,CUST_0106,25/11/2025
1856,F,Ship,5,5,247,USD,10,medium,61,2206,TRUE,CUST_0147,26/11/2025
1857,A,Ship,4,1,190,CNY,10,low,35,3819,TRUE,CUST_0188,27/11/2025
1858,B,Ship,3,5,168,EUR,3,low,5,1143,TRUE,CUST_0645,28/11/2025
1859,C,Ship,2,2,190,CNY,3,low,51,2380,TRUE,CUST_0688,29/11/2025
1860,F,Ship,2,5,170,NOK,8,low,14,1396,TRUE,CUST_0021,30/11/2025
1861,D,Ship,4,4,226,CNY,7,low,9,2182,TRUE,CUST_0008,1/12/2025
1862,F,Ship,5,1,256,EUR,7,low,50,3837,TRUE,CUST_0045,2/12/2025
1863,A,Ship,2,1,104,SGD,7,low,30,1870,TRUE,CUST_0032,3/12/2025
1864,B,Ship,4,1,192,EUR,3,medium,29,3347,TRUE,CUST_0075,4/12/2025
1865,C,Ship,4,3,213,GBP,3,medium,57,3599,TRUE,CUST_0116,5/12/2025
1866,F,Ship,4,2,259,USD,2,medium,54,2244,TRUE,CUST_0157,6/12/2025
1867,D,Ship,3,4,257,CNY,2,high,15,3981,TRUE,CUST_0198,7/12/2025
1868,F,Ship,4,3,163,EUR,3,low,52,1891,TRUE,CUST_0575,8/12/2025
1869,A,Ship,2,3,211,CNY,3,medium,55,3842,TRUE,CUST_0618,9/12/2025
1870,B,Ship,3,2,166,NOK,2,medium,45,1741,TRUE,CUST_0041,10/12/2025
1871,C,Ship,3,1,245,CNY,4,high,47,3111,TRUE,CUST_0028,11/12/2025
1872,F,Ship,5,5,234,EUR,2,medium,43,3822,TRUE,CUST_0015,12/12/2025
1873,D,Ship,4,4,234,SGD,2,high,2,2008,TRUE,CUST_0002,13/12/2025
1874,F,Ship,3,4,180,EUR,3,low,52,1727,TRUE,CUST_0085,14/12/2025
1875,A,Ship,4,5,217,GBP,4,medium,12,2217,TRUE,CUST_0126,15/12/2025
1876,B,Ship,4,5,253,USD,3,low,58,3096,TRUE,CUST_0167,16/12/2025
1877,C,Ship,3,4,188,CNY,3,medium,49,3221,TRUE,CUST_0208,17/12/2025
1878,F,Ship,2,2,274,EUR,3,high,60,2053,TRUE,CUST_0505,18/12/2025
1879,D,Ship,3,1,136,CNY,2,medium,61,1509,TRUE,CUST_0548,19/12/2025
1880,F,Ship,3,1,143,NOK,2,low,63,1246,TRUE,CUST_0011,20/12/2025
1881,A,Ship,3,4,267,CNY,3,low,55,2923,TRUE,CUST_0048,21/12/2025
1882,B,Ship,3,1,198,EUR,2,medium,49,3573,TRUE,CUST_0035,22/12/2025
1883,C,Ship,4,1,201,SGD,10,medium,37,3402,TRUE,CUST_0022,23/12/2025
1884,F,Ship,3,5,241,EUR,10,medium,41,3015,TRUE,CUST_0095,24/12/2025
1885,D,Ship,5,4,269,GBP,3,medium,51,3415,TRUE,CUST_0136,25/12/2025
1886,F,Ship,5,3,123,USD,2,low,30,1068,TRUE,CUST_0177,26/12/2025
1887,A,Ship,3,4,178,CNY,2,low,35,1183,TRUE,CUST_0218,27/12/2025
1888,B,Ship,3,5,203,EUR,3,low,58,3231,TRUE,CUST_0435,28/12/2025
1889,C,Ship,3,2,169,CNY,10,medium,4,1665,TRUE,CUST_0478,29/12/2025
1890,F,Ship,3,4,190,NOK,10,medium,38,2018,TRUE,CUST_0031,1/10/2025
1891,D,Ship,3,4,190,CNY,7,medium,51,2391,TRUE,CUST_0018,2/10/2025
1892,F,Road,4,5,238,EUR,10,medium,44,3860,TRUE,CUST_0005,3/10/2025
1893,A,Road,5,1,247,SGD,10,medium,57,2377,TRUE,CUST_0042,4/10/2025
1894,B,Road,4,3,190,EUR,10,low,34,3935,TRUE,CUST_0105,5/10/2025
1895,C,Road,3,2,168,GBP,3,low,15,1862,TRUE,CUST_0146,6/10/2025
1896,F,Road,2,1,190,USD,3,low,59,2108,TRUE,CUST_0187,7/10/2025
1897,D,Road,2,3,170,CNY,8,low,61,1240,TRUE,CUST_0228,8/10/2025
1898,F,Road,4,1,226,EUR,7,low,41,2964,TRUE,CUST_0365,9/10/2025
1899,A,Road,5,2,256,CNY,7,low,41,2758,TRUE,CUST_0408,10/10/2025
1900,B,Road,2,5,104,NOK,7,low,12,1064,TRUE,CUST_0001,11/10/2025
1901,C,Road,4,4,192,CNY,3,medium,39,2943,TRUE,CUST_0038,12/10/2025
1902,F,Road,5,2,195,EUR,6,low,38,1338,TRUE,CUST_0025,13/10/2025
1903,D,Road,3,5,271,SGD,4,low,51,1134,TRUE,CUST_0012,14/10/2025
1904,F,Road,2,1,296,EUR,5,medium,29,1648,TRUE,CUST_0115,15/10/2025
1905,A,Road,4,5,277,GBP,5,medium,32,1055,TRUE,CUST_0156,16/10/2025
1906,B,Road,2,4,140,USD,3,low,32,1819,TRUE,CUST_0197,17/10/2025
1907,C,Road,4,1,148,CNY,3,high,23,1814,TRUE,CUST_0238,18/10/2025
1908,F,Road,4,5,238,EUR,2,low,1,2644,TRUE,CUST_0295,19/10/2025
1909,D,Road,5,3,220,CNY,3,low,37,2294,TRUE,CUST_0338,20/10/2025
1910,F,Road,4,4,224,NOK,3,low,29,3623,TRUE,CUST_0021,21/10/2025
1911,A,Road,4,5,162,CNY,3,low,31,1170,TRUE,CUST_0008,22/10/2025
1912,B,Road,4,2,202,EUR,4,low,1,3602,TRUE,CUST_0045,23/10/2025
1913,C,Road,3,5,226,SGD,3,medium,5,3914,TRUE,CUST_0032,24/10/2025
1914,F,Flight,4,3,246,EUR,2,low,60,2086,TRUE,CUST_0125,25/10/2025
1915,D,Flight,5,2,223,GBP,3,low,51,3687,TRUE,CUST_0166,26/10/2025
1916,F,Flight,5,2,156,USD,2,medium,19,1311,TRUE,CUST_0207,27/10/2025
1917,A,Flight,2,5,189,CNY,2,low,38,3708,TRUE,CUST_0248,28/10/2025
1918,B,Flight,5,4,242,EUR,3,high,2,3564,TRUE,CUST_0725,29/10/2025
1919,C,Flight,4,5,207,CNY,2,medium,49,3736,TRUE,CUST_0268,30/10/2025
1920,F,Flight,3,3,161,NOK,3,low,24,1920,TRUE,CUST_0041,31/10/2025
1921,D,Flight,4,5,232,CNY,2,low,21,3128,TRUE,CUST_0028,1/11/2025
1922,F,Flight,6,4,194,EUR,3,low,10,2554,TRUE,CUST_0015,2/11/2025
1923,A,Flight,5,5,161,SGD,3,medium,59,1037,TRUE,CUST_0002,3/11/2025
1924,B,Flight,4,1,269,EUR,3,medium,23,3652,TRUE,CUST_0135,4/11/2025
1925,C,Flight,3,3,219,GBP,2,low,41,3932,TRUE,CUST_0176,5/11/2025
1926,F,Flight,5,2,161,USD,2,medium,59,1859,TRUE,CUST_0217,6/11/2025
1927,D,Flight,3,1,264,CNY,4,low,33,3561,TRUE,CUST_0058,7/11/2025
1928,F,Flight,5,2,151,EUR,3,medium,20,1395,TRUE,CUST_0655,8/11/2025
1929,A,Flight,5,5,177,CNY,2,high,31,2000,TRUE,CUST_0698,9/11/2025
1930,B,Flight,2,5,193,NOK,5,medium,13,2882,TRUE,CUST_0011,10/11/2025
1931,C,Flight,4,4,212,CNY,4,medium,16,2494,TRUE,CUST_0048,11/11/2025
1932,F,Flight,4,1,210,EUR,2,medium,7,3405,TRUE,CUST_0035,12/11/2025
1933,D,Flight,4,2,164,SGD,2,medium,43,1976,TRUE,CUST_0022,13/11/2025
1934,F,Flight,4,2,219,EUR,3,low,2,3402,TRUE,CUST_0145,14/11/2025
1935,A,Flight,4,4,216,GBP,4,medium,27,3740,TRUE,CUST_0186,15/11/2025
1936,B,Ship,5,2,174,USD,2,medium,54,1091,TRUE,CUST_0227,16/11/2025
1937,C,Ship,3,5,199,CNY,2,low,46,2728,TRUE,CUST_0068,17/11/2025
1938,F,Ship,3,4,181,EUR,3,low,45,2486,TRUE,CUST_0585,18/11/2025
1939,D,Ship,3,2,220,CNY,3,low,22,2818,TRUE,CUST_0628,19/11/2025
1940,F,Ship,3,1,215,NOK,2,low,47,3678,TRUE,CUST_0031,20/11/2025
1941,A,Ship,4,5,248,CNY,4,high,56,2840,TRUE,CUST_0018,21/11/2025
1942,B,Ship,3,2,183,EUR,4,low,49,2414,TRUE,CUST_0005,22/11/2025
1943,C,Ship,4,2,194,SGD,4,medium,26,3818,TRUE,CUST_0042,23/11/2025
1944,F,Ship,4,4,224,EUR,2,high,31,2084,TRUE,CUST_0155,24/11/2025
1945,D,Ship,4,4,184,GBP,3,low,52,3128,TRUE,CUST_0196,25/11/2025
1946,F,Ship,4,1,160,USD,2,low,28,1276,TRUE,CUST_0237,26/11/2025
1947,A,Ship,5,1,182,CNY,3,low,8,3580,TRUE,CUST_0078,27/11/2025
1948,B,Ship,3,2,116,EUR,2,low,22,1430,TRUE,CUST_0515,28/11/2025
1949,C,Ship,4,4,170,CNY,4,low,39,1868,TRUE,CUST_0558,29/11/2025
1950,F,Ship,5,1,201,NOK,2,medium,54,2158,TRUE,CUST_0001,30/11/2025
1951,D,Ship,4,3,148,CNY,2,low,29,1809,TRUE,CUST_0038,1/12/2025
1952,F,Ship,5,1,165,EUR,3,low,27,1905,TRUE,CUST_0025,2/12/2025
1953,A,Ship,3,5,135,SGD,3,low,20,1772,TRUE,CUST_0012,3/12/2025
1954,B,Ship,4,4,263,EUR,2,medium,41,3955,TRUE,CUST_0165,4/12/2025
1955,C,Ship,5,4,228,GBP,3,medium,20,3382,TRUE,CUST_0206,5/12/2025
1956,F,Ship,6,5,275,USD,5,medium,51,3569,TRUE,CUST_0247,6/12/2025
1957,D,Ship,4,1,224,CNY,3,low,27,3400,TRUE,CUST_0088,7/12/2025
1958,F,Ship,3,1,202,EUR,3,low,1,3738,TRUE,CUST_0445,8/12/2025
1959,A,Ship,4,2,163,CNY,3,low,11,1926,TRUE,CUST_0488,9/12/2025
1960,B,Ship,4,5,268,NOK,3,low,64,2386,TRUE,CUST_0021,10/12/2025
1961,C,Ship,3,3,207,CNY,3,low,62,3277,TRUE,CUST_0008,11/12/2025
1962,F,Ship,2,3,117,EUR,2,medium,36,1210,TRUE,CUST_0045,12/12/2025
1963,D,Ship,2,1,165,SGD,4,low,57,1881,TRUE,CUST_0032,13/12/2025
1964,F,Ship,3,3,181,EUR,2,high,65,3234,TRUE,CUST_0175,14/12/2025
1965,A,Ship,6,5,212,GBP,4,medium,13,3676,TRUE,CUST_0216,15/12/2025
1966,B,Ship,3,4,226,USD,3,medium,26,2299,TRUE,CUST_0057,16/12/2025
1967,C,Ship,4,1,195,CNY,3,low,43,2849,TRUE,CUST_0098,17/12/2025
1968,F,Ship,4,5,263,EUR,2,medium,13,2779,TRUE,CUST_0375,18/12/2025
1969,D,Ship,4,4,136,CNY,2,medium,16,1131,TRUE,CUST_0418,19/12/2025
1970,F,Ship,3,5,163,NOK,2,low,49,1034,TRUE,CUST_0041,20/12/2025
1971,A,Ship,5,2,144,CNY,3,low,49,1202,TRUE,CUST_0028,21/12/2025
1972,B,Ship,4,4,240,EUR,3,low,62,3478,TRUE,CUST_0015,22/12/2025
1973,C,Ship,4,5,243,SGD,2,low,19,2829,TRUE,CUST_0002,23/12/2025
1974,F,Ship,5,1,201,EUR,3,medium,19,2696,TRUE,CUST_0185,24/12/2025
1975,D,Ship,5,3,242,GBP,3,low,58,3411,TRUE,CUST_0226,25/12/2025
1976,F,Ship,3,1,187,USD,2,high,56,3774,TRUE,CUST_0067,26/12/2025
1977,A,Ship,4,3,162,CNY,3,low,53,1194,TRUE,CUST_0108,27/12/2025
1978,B,Ship,3,3,147,EUR,3,low,16,1563,TRUE,CUST_0305,28/12/2025
1979,C,Ship,3,4,268,CNY,2,high,39,2822,TRUE,CUST_0348,29/12/2025
1980,F,Ship,4,3,237,NOK,3,low,57,3952,TRUE,CUST_0011,1/10/2025
1981,D,Ship,3,2,157,CNY,2,low,29,1115,TRUE,CUST_0048,2/10/2025
1982,F,Ship,4,2,176,EUR,3,medium,12,1750,TRUE,CUST_0035,3/10/2025
1983,A,Ship,4,5,134,SGD,4,low,36,1191,TRUE,CUST_0022,4/10/2025
1984,B,Ship,3,4,234,EUR,2,medium,52,3543,TRUE,CUST_0195,5/10/2025
1985,C,Ship,3,3,154,GBP,2,low,57,1096,TRUE,CUST_0236,6/10/2025
1986,F,Ship,2,1,209,USD,5,low,64,2016,TRUE,CUST_0077,7/10/2025
1987,D,Ship,5,4,138,CNY,2,medium,38,1803,TRUE,CUST_0118,8/10/2025
1988,F,Ship,2,3,151,EUR,3,medium,22,1024,TRUE,CUST_0735,9/10/2025
1989,A,Ship,4,4,252,CNY,6,medium,44,2676,TRUE,CUST_0278,10/10/2025
1990,B,Ship,3,1,155,NOK,2,medium,6,1490,TRUE,CUST_0031,11/10/2025
1991,C,Ship,3,3,139,CNY,4,high,17,1137,TRUE,CUST_0018,12/10/2025
1992,F,Ship,4,5,258,EUR,3,medium,37,2289,TRUE,CUST_0005,13/10/2025
1993,D,Ship,4,2,172,SGD,3,low,1,1182,TRUE,CUST_0042,14/10/2025
1994,F,Ship,4,3,239,EUR,3,low,28,2741,TRUE,CUST_0205,15/10/2025
1995,A,Ship,3,1,165,GBP,3,low,1,1417,TRUE,CUST_0246,16/10/2025
1996,B,Ship,4,5,177,USD,2,low,47,1536,TRUE,CUST_0087,17/10/2025
1997,C,Ship,5,1,187,CNY,2,low,17,3513,TRUE,CUST_0128,18/10/2025
1998,F,Ship,6,2,172,EUR,2,low,41,1006,TRUE,CUST_0665,19/10/2025
1999,D,Ship,4,4,168,CNY,3,low,35,1434,TRUE,CUST_0708,20/10/2025
2000,F,Ship,3,4,249,NOK,3,low,31,3489,TRUE,CUST_0001,21/10/2025
2001,A,Ship,4,3,135,CNY,3,medium,11,1322,TRUE,CUST_0038,22/10/2025
2002,B,Ship,4,3,134,EUR,3,medium,13,1985,TRUE,CUST_0025,23/10/2025
2003,C,Ship,3,1,269,SGD,2,low,35,3524,TRUE,CUST_0012,24/10/2025
2004,F,Ship,6,5,210,EUR,5,high,37,3236,TRUE,CUST_0215,25/10/2025
2005,D,Ship,5,4,285,GBP,6,high,63,3151,TRUE,CUST_0056,26/10/2025
2006,F,Ship,4,2,244,USD,2,medium,15,2857,TRUE,CUST_0097,27/10/2025
2007,A,Ship,3,2,209,CNY,2,low,24,2748,TRUE,CUST_0138,28/10/2025
2008,B,Ship,4,3,154,EUR,3,medium,52,1432,TRUE,CUST_0595,29/10/2025
2009,C,Ship,3,2,134,CNY,3,medium,54,1932,TRUE,CUST_0638,30/10/2025
2010,F,Ship,3,5,168,NOK,4,medium,23,1347,TRUE,CUST_0021,31/10/2025
2011,D,Ship,4,5,264,CNY,3,medium,57,3753,TRUE,CUST_0008,1/11/2025
2012,F,Ship,4,2,276,EUR,6,high,36,2843,TRUE,CUST_0045,2/11/2025
2013,A,Ship,3,4,195,SGD,3,medium,23,3499,TRUE,CUST_0032,3/11/2025
2014,B,Ship,5,3,174,EUR,5,medium,47,1909,TRUE,CUST_0225,4/11/2025
2015,C,Ship,3,4,241,GBP,3,low,50,3074,TRUE,CUST_0066,5/11/2025
2016,F,Ship,5,5,166,USD,3,medium,20,1267,TRUE,CUST_0107,6/11/2025
2017,D,Ship,3,2,190,CNY,3,low,37,3315,TRUE,CUST_0148,7/11/2025
2018,F,Ship,3,1,231,EUR,2,low,12,2123,TRUE,CUST_0525,8/11/2025
2019,A,Ship,5,4,206,CNY,4,low,3,3755,TRUE,CUST_0568,9/11/2025
2020,B,Ship,4,4,212,NOK,3,medium,50,2073,TRUE,CUST_0041,10/11/2025
2021,C,Ship,3,5,212,CNY,3,low,2,2456,TRUE,CUST_0028,11/11/2025
2022,F,Ship,4,5,246,EUR,6,low,64,2271,TRUE,CUST_0015,12/11/2025
2023,D,Ship,4,4,264,SGD,2,medium,12,2203,TRUE,CUST_0002,13/11/2025
2024,F,Ship,3,4,208,EUR,2,low,37,2537,TRUE,CUST_0235,14/11/2025
2025,A,Ship,3,4,210,GBP,3,low,7,2878,TRUE,CUST_0076,15/11/2025
2026,B,Ship,3,2,183,USD,3,low,44,2896,TRUE,CUST_0117,16/11/2025
2027,C,Ship,4,2,265,CNY,3,low,41,3498,TRUE,CUST_0158,17/11/2025
2028,F,Ship,3,5,187,EUR,3,low,20,2374,TRUE,CUST_0455,18/11/2025
2029,D,Road,2,4,183,CNY,3,low,12,3090,TRUE,CUST_0498,19/11/2025
2030,F,Road,3,3,176,NOK,2,low,58,1730,TRUE,CUST_0011,20/11/2025
2031,A,Road,4,5,266,CNY,3,medium,5,3718,TRUE,CUST_0048,21/11/2025
2032,B,Road,3,2,143,EUR,4,medium,22,1249,TRUE,CUST_0035,22/11/2025
2033,C,Road,3,4,195,SGD,2,medium,32,3719,TRUE,CUST_0022,23/11/2025
2034,F,Road,3,2,264,EUR,4,high,32,2754,TRUE,CUST_0245,24/11/2025
2035,D,Road,3,5,243,GBP,2,medium,42,3421,TRUE,CUST_0086,25/11/2025
2036,F,Road,5,2,142,USD,2,low,55,1758,TRUE,CUST_0127,26/11/2025
2037,A,Road,4,2,172,CNY,2,low,23,1019,TRUE,CUST_0168,27/11/2025
2038,B,Road,4,1,280,EUR,3,medium,2,3366,TRUE,CUST_0385,28/11/2025
2039,C,Road,3,2,254,CNY,2,low,37,2469,TRUE,CUST_0428,29/11/2025
2040,F,Road,5,2,202,NOK,3,medium,34,3885,TRUE,CUST_0031,30/11/2025
2041,D,Road,5,3,110,CNY,5,low,21,1011,TRUE,CUST_0018,1/12/2025
2042,F,Road,4,4,162,EUR,2,medium,30,1158,TRUE,CUST_0005,2/12/2025
